id,name,gene-id,gene-symbol,gene-name,entrez-id,chromosome,start-position,end-position
1056417,"A_32_P205241",2684,"GJA3","gap junction protein, alpha 3, 46kDa",2700,"13","n/a","n/a"
1056414,"A_23_P1083",2685,"GJA4","gap junction protein, alpha 4, 37kDa",2701,"1","n/a","n/a"
1056415,"CUST_15699_PI416261804",2685,"GJA4","gap junction protein, alpha 4, 37kDa",2701,"1","n/a","n/a"
1024400,"A_23_P371729",2686,"GJA5","gap junction protein, alpha 5, 40kDa",2702,"1","n/a","n/a"
1024401,"CUST_4734_PI416261804",2686,"GJA5","gap junction protein, alpha 5, 40kDa",2702,"1","n/a","n/a"
1056413,"CUST_9601_PI416261804",2686,"GJA5","gap junction protein, alpha 5, 40kDa",2702,"1","n/a","n/a"
1056411,"A_23_P23037",2687,"GJA8","gap junction protein, alpha 8, 50kDa",2703,"1","n/a","n/a"
1056412,"CUST_73_PI416383280",2687,"GJA8","gap junction protein, alpha 8, 50kDa",2703,"1","n/a","n/a"
1038394,"A_23_P74828",56736,"GJA9","gap junction protein, alpha 9, 59kDa",81025,"1","n/a","n/a"
1038396,"A_32_P214340",56736,"GJA9","gap junction protein, alpha 9, 59kDa",81025,"1","n/a","n/a"
1038395,"CUST_2422_PI416261804",56736,"GJA9","gap junction protein, alpha 9, 59kDa",81025,"1","n/a","n/a"
1016965,"A_23_P250444",2689,"GJB1","gap junction protein, beta 1, 32kDa",2705,"X","n/a","n/a"
1012383,"A_24_P404840",2689,"GJB1","gap junction protein, beta 1, 32kDa",2705,"X","n/a","n/a"
1056410,"A_23_P204941",2690,"GJB2","gap junction protein, beta 2, 26kDa",2706,"13","n/a","n/a"
1056409,"A_23_P204947",2690,"GJB2","gap junction protein, beta 2, 26kDa",2706,"13","n/a","n/a"
1025560,"A_24_P379233",2691,"GJB3","gap junction protein, beta 3, 31kDa",2707,"1","n/a","n/a"
1056408,"CUST_12973_PI416261804",2691,"GJB3","gap junction protein, beta 3, 31kDa",2707,"1","n/a","n/a"
1025561,"CUST_12977_PI416261804",2691,"GJB3","gap junction protein, beta 3, 31kDa",2707,"1","n/a","n/a"
1035506,"A_23_P23885",79222,"GJB4","gap junction protein, beta 4, 30.3kDa",127534,"1","n/a","n/a"
1035505,"CUST_824_PI416261804",79222,"GJB4","gap junction protein, beta 4, 30.3kDa",127534,"1","n/a","n/a"
1056406,"A_23_P35293",2693,"GJB5","gap junction protein, beta 5, 31.1kDa",2709,"1","n/a","n/a"
1056407,"CUST_14996_PI416261804",2693,"GJB5","gap junction protein, beta 5, 31.1kDa",2709,"1","n/a","n/a"
1018908,"A_23_P2745",10646,"GJB6","gap junction protein, beta 6, 30kDa",10804,"13","n/a","n/a"
1046946,"CUST_16228_PI416261804",10646,"GJB6","gap junction protein, beta 6, 30kDa",10804,"13","n/a","n/a"
1013798,"CUST_16234_PI416261804",10646,"GJB6","gap junction protein, beta 6, 30kDa",10804,"13","n/a","n/a"
1013938,"CUST_16243_PI416261804",10646,"GJB6","gap junction protein, beta 6, 30kDa",10804,"13","n/a","n/a"
1031575,"A_23_P30983",119590,"GJB7","gap junction protein, beta 7, 25kDa",375519,"6","n/a","n/a"
1031576,"CUST_8545_PI416261804",119590,"GJB7","gap junction protein, beta 7, 25kDa",375519,"6","n/a","n/a"
1020799,"A_23_P428287",9907,"GJC1","gap junction protein, gamma 1, 45kDa",10052,"17","n/a","n/a"
1011330,"A_24_P686424",9907,"GJC1","gap junction protein, gamma 1, 45kDa",10052,"17","n/a","n/a"
1040781,"A_23_P51729",36441,"GJC2","gap junction protein, gamma 2, 47kDa",57165,"1","n/a","n/a"
1040782,"CUST_14445_PI416261804",36441,"GJC2","gap junction protein, gamma 2, 47kDa",57165,"1","n/a","n/a"
1031765,"A_24_P43723",110423,"GJC3","gap junction protein, gamma 3, 30.2kDa",349149,"7","n/a","n/a"
1031764,"CUST_52_PI416383280",110423,"GJC3","gap junction protein, gamma 3, 30.2kDa",349149,"7","n/a","n/a"
1040711,"A_23_P37469",36643,"GJD2","gap junction protein, delta 2, 36kDa",57369,"15","n/a","n/a"
1040712,"CUST_11662_PI416261804",36643,"GJD2","gap junction protein, delta 2, 36kDa",57369,"15","n/a","n/a"
1033289,"A_23_P393144",85564,"GJD4","gap junction protein, delta 4, 40.1kDa",219770,"10","n/a","n/a"
1066291,"A_24_P119634",85564,"GJD4","gap junction protein, delta 4, 40.1kDa",219770,"10","n/a","n/a"
1033290,"CUST_5007_PI416261804",85564,"GJD4","gap junction protein, delta 4, 40.1kDa",219770,"10","n/a","n/a"
1018755,"A_23_P156261",2724,"GLRA1","glycine receptor, alpha 1",2741,"5","n/a","n/a"
1012904,"CUST_14839_PI416261804",2724,"GLRA1","glycine receptor, alpha 1",2741,"5","n/a","n/a"
1013484,"A_23_P411903",2725,"GLRA2","glycine receptor, alpha 2",2742,"X","n/a","n/a"
1018371,"CUST_285_PI416408490",2725,"GLRA2","glycine receptor, alpha 2",2742,"X","n/a","n/a"
1014176,"CUST_9997_PI416261804",2725,"GLRA2","glycine receptor, alpha 2",2742,"X","n/a","n/a"
1020848,"A_23_P257387",7953,"GLRA3","glycine receptor, alpha 3",8001,"4","n/a","n/a"
1020849,"A_23_P340868",7953,"GLRA3","glycine receptor, alpha 3",8001,"4","n/a","n/a"
1021747,"CUST_286_PI416408490",7953,"GLRA3","glycine receptor, alpha 3",8001,"4","n/a","n/a"
1018931,"A_24_P404868",134603,"GLRA4","glycine receptor, alpha 4",441509,"X","n/a","n/a"
1010761,"CUST_8800_PI416261804",134603,"GLRA4","glycine receptor, alpha 4",441509,"X","n/a","n/a"
1056382,"A_24_P217489",2726,"GLRB","glycine receptor, beta",2743,"4","n/a","n/a"
1056383,"CUST_10014_PI416261804",2726,"GLRB","glycine receptor, beta",2743,"4","n/a","n/a"
1040619,"A_24_P349117",36785,"GPR158","G protein-coupled receptor 158",57512,"10","n/a","n/a"
1040618,"CUST_7263_PI416261804",36785,"GPR158","G protein-coupled receptor 158",57512,"10","n/a","n/a"
1033065,"A_23_P81683",85857,"GPRC6A","G protein-coupled receptor, family C, group 6, member A",222545,"6","n/a","n/a"
1033066,"CUST_1340_PI416261804",85857,"GPRC6A","G protein-coupled receptor, family C, group 6, member A",222545,"6","n/a","n/a"
1014545,"A_23_P303072",2873,"GRIA1","glutamate receptor, ionotropic, AMPA 1",2890,"5","n/a","n/a"
1056189,"CUST_13838_PI416261804",2873,"GRIA1","glutamate receptor, ionotropic, AMPA 1",2890,"5","n/a","n/a"
1014876,"CUST_13840_PI416261804",2873,"GRIA1","glutamate receptor, ionotropic, AMPA 1",2890,"5","n/a","n/a"
1020665,"CUST_300_PI416408490",2873,"GRIA1","glutamate receptor, ionotropic, AMPA 1",2890,"5","n/a","n/a"
1012842,"A_23_P340617",2874,"GRIA2","glutamate receptor, ionotropic, AMPA 2",2891,"4","n/a","n/a"
1013920,"A_24_P914688",2874,"GRIA2","glutamate receptor, ionotropic, AMPA 2",2891,"4","n/a","n/a"
1014492,"A_32_P172339",2874,"GRIA2","glutamate receptor, ionotropic, AMPA 2",2891,"4","n/a","n/a"
1020603,"CUST_301_PI416408490",2874,"GRIA2","glutamate receptor, ionotropic, AMPA 2",2891,"4","n/a","n/a"
1056186,"A_24_P143127",2875,"GRIA3","glutamate receptor, ionotropic, AMPA 3",2892,"X","n/a","n/a"
1065549,"A_24_P229025",2875,"GRIA3","glutamate receptor, ionotropic, AMPA 3",2892,"X","n/a","n/a"
1056188,"A_32_P177897",2875,"GRIA3","glutamate receptor, ionotropic, AMPA 3",2892,"X","n/a","n/a"
1056187,"CUST_302_PI416408490",2875,"GRIA3","glutamate receptor, ionotropic, AMPA 3",2892,"X","n/a","n/a"
1020501,"A_23_P98369",2876,"GRIA4","glutamate receptor, ionotropic, AMPA 4",2893,"11","n/a","n/a"
1013883,"CUST_1015_PI416573500",2876,"GRIA4","glutamate receptor, ionotropic, AMPA 4",2893,"11","n/a","n/a"
1011855,"CUST_1047_PI416379584",2876,"GRIA4","glutamate receptor, ionotropic, AMPA 4",2893,"11","n/a","n/a"
1015079,"CUST_10904_PI416261804",2876,"GRIA4","glutamate receptor, ionotropic, AMPA 4",2893,"11","n/a","n/a"
1019993,"CUST_303_PI416408490",2876,"GRIA4","glutamate receptor, ionotropic, AMPA 4",2893,"11","n/a","n/a"
1028949,"A_23_P32805",2877,"GRID1","glutamate receptor, ionotropic, delta 1",2894,"10","n/a","n/a"
1028948,"A_24_P941896",2877,"GRID1","glutamate receptor, ionotropic, delta 1",2894,"10","n/a","n/a"
1028950,"CUST_304_PI416408490",2877,"GRID1","glutamate receptor, ionotropic, delta 1",2894,"10","n/a","n/a"
1056183,"A_23_P32847",2878,"GRID2","glutamate receptor, ionotropic, delta 2",2895,"4","n/a","n/a"
1056185,"A_32_P229221",2878,"GRID2","glutamate receptor, ionotropic, delta 2",2895,"4","n/a","n/a"
1056184,"CUST_305_PI416408490",2878,"GRID2","glutamate receptor, ionotropic, delta 2",2895,"4","n/a","n/a"
1026818,"A_23_P109286",2880,"GRIK1","glutamate receptor, ionotropic, kainate 1",2897,"21","n/a","n/a"
1026839,"CUST_1072_PI417557136",2880,"GRIK1","glutamate receptor, ionotropic, kainate 1",2897,"21","n/a","n/a"
1026846,"CUST_1165_PI417557136",2880,"GRIK1","glutamate receptor, ionotropic, kainate 1",2897,"21","n/a","n/a"
1026934,"CUST_1424_PI417557136",2880,"GRIK1","glutamate receptor, ionotropic, kainate 1",2897,"21","n/a","n/a"
1026933,"CUST_1425_PI417557136",2880,"GRIK1","glutamate receptor, ionotropic, kainate 1",2897,"21","n/a","n/a"
1026823,"CUST_14451_PI416261804",2880,"GRIK1","glutamate receptor, ionotropic, kainate 1",2897,"21","n/a","n/a"
1026840,"CUST_1687_PI417557136",2880,"GRIK1","glutamate receptor, ionotropic, kainate 1",2897,"21","n/a","n/a"
1026819,"CUST_1931_PI417557136",2880,"GRIK1","glutamate receptor, ionotropic, kainate 1",2897,"21","n/a","n/a"
1026815,"CUST_2047_PI417557136",2880,"GRIK1","glutamate receptor, ionotropic, kainate 1",2897,"21","n/a","n/a"
1026814,"CUST_2048_PI417557136",2880,"GRIK1","glutamate receptor, ionotropic, kainate 1",2897,"21","n/a","n/a"
1026813,"CUST_2049_PI417557136",2880,"GRIK1","glutamate receptor, ionotropic, kainate 1",2897,"21","n/a","n/a"
1026812,"CUST_2050_PI417557136",2880,"GRIK1","glutamate receptor, ionotropic, kainate 1",2897,"21","n/a","n/a"
1026811,"CUST_2051_PI417557136",2880,"GRIK1","glutamate receptor, ionotropic, kainate 1",2897,"21","n/a","n/a"
1026838,"CUST_306_PI416408490",2880,"GRIK1","glutamate receptor, ionotropic, kainate 1",2897,"21","n/a","n/a"
1026852,"CUST_355_PI417557136",2880,"GRIK1","glutamate receptor, ionotropic, kainate 1",2897,"21","n/a","n/a"
1026833,"CUST_616_PI417557136",2880,"GRIK1","glutamate receptor, ionotropic, kainate 1",2897,"21","n/a","n/a"
1026832,"CUST_981_PI417557136",2880,"GRIK1","glutamate receptor, ionotropic, kainate 1",2897,"21","n/a","n/a"
1026831,"CUST_982_PI417557136",2880,"GRIK1","glutamate receptor, ionotropic, kainate 1",2897,"21","n/a","n/a"
1056126,"A_23_P250136",2881,"GRIK2","glutamate receptor, ionotropic, kainate 2",2898,"6","n/a","n/a"
1056180,"A_24_P935839",2881,"GRIK2","glutamate receptor, ionotropic, kainate 2",2898,"6","n/a","n/a"
1056161,"A_32_P115796",2881,"GRIK2","glutamate receptor, ionotropic, kainate 2",2898,"6","n/a","n/a"
1030448,"CUST_1013_PI417557136",2881,"GRIK2","glutamate receptor, ionotropic, kainate 2",2898,"6","n/a","n/a"
1056154,"CUST_1036_PI417557136",2881,"GRIK2","glutamate receptor, ionotropic, kainate 2",2898,"6","n/a","n/a"
1056155,"CUST_1689_PI417557136",2881,"GRIK2","glutamate receptor, ionotropic, kainate 2",2898,"6","n/a","n/a"
1056160,"CUST_1811_PI417557136",2881,"GRIK2","glutamate receptor, ionotropic, kainate 2",2898,"6","n/a","n/a"
1056134,"CUST_1928_PI417557136",2881,"GRIK2","glutamate receptor, ionotropic, kainate 2",2898,"6","n/a","n/a"
1056145,"CUST_307_PI416408490",2881,"GRIK2","glutamate receptor, ionotropic, kainate 2",2898,"6","n/a","n/a"
1056130,"CUST_402_PI417557136",2881,"GRIK2","glutamate receptor, ionotropic, kainate 2",2898,"6","n/a","n/a"
1056128,"CUST_404_PI417557136",2881,"GRIK2","glutamate receptor, ionotropic, kainate 2",2898,"6","n/a","n/a"
1056127,"CUST_405_PI417557136",2881,"GRIK2","glutamate receptor, ionotropic, kainate 2",2898,"6","n/a","n/a"
1056125,"CUST_406_PI417557136",2881,"GRIK2","glutamate receptor, ionotropic, kainate 2",2898,"6","n/a","n/a"
1056124,"CUST_407_PI417557136",2881,"GRIK2","glutamate receptor, ionotropic, kainate 2",2898,"6","n/a","n/a"
1056179,"CUST_408_PI417557136",2881,"GRIK2","glutamate receptor, ionotropic, kainate 2",2898,"6","n/a","n/a"
1056163,"CUST_409_PI417557136",2881,"GRIK2","glutamate receptor, ionotropic, kainate 2",2898,"6","n/a","n/a"
1056178,"CUST_410_PI417557136",2881,"GRIK2","glutamate receptor, ionotropic, kainate 2",2898,"6","n/a","n/a"
1056177,"CUST_411_PI417557136",2881,"GRIK2","glutamate receptor, ionotropic, kainate 2",2898,"6","n/a","n/a"
1056175,"CUST_413_PI417557136",2881,"GRIK2","glutamate receptor, ionotropic, kainate 2",2898,"6","n/a","n/a"
1056174,"CUST_414_PI417557136",2881,"GRIK2","glutamate receptor, ionotropic, kainate 2",2898,"6","n/a","n/a"
1056173,"CUST_415_PI417557136",2881,"GRIK2","glutamate receptor, ionotropic, kainate 2",2898,"6","n/a","n/a"
1056172,"CUST_416_PI417557136",2881,"GRIK2","glutamate receptor, ionotropic, kainate 2",2898,"6","n/a","n/a"
1056171,"CUST_417_PI417557136",2881,"GRIK2","glutamate receptor, ionotropic, kainate 2",2898,"6","n/a","n/a"
1056169,"CUST_419_PI417557136",2881,"GRIK2","glutamate receptor, ionotropic, kainate 2",2898,"6","n/a","n/a"
1056167,"CUST_421_PI417557136",2881,"GRIK2","glutamate receptor, ionotropic, kainate 2",2898,"6","n/a","n/a"
1056137,"CUST_51_PI417557136",2881,"GRIK2","glutamate receptor, ionotropic, kainate 2",2898,"6","n/a","n/a"
1056157,"CUST_762_PI417557136",2881,"GRIK2","glutamate receptor, ionotropic, kainate 2",2898,"6","n/a","n/a"
1056147,"CUST_983_PI417557136",2881,"GRIK2","glutamate receptor, ionotropic, kainate 2",2898,"6","n/a","n/a"
1056146,"CUST_984_PI417557136",2881,"GRIK2","glutamate receptor, ionotropic, kainate 2",2898,"6","n/a","n/a"
1056037,"A_23_P149084",2882,"GRIK3","glutamate receptor, ionotropic, kainate 3",2899,"1","n/a","n/a"
1056123,"A_24_P870799",2882,"GRIK3","glutamate receptor, ionotropic, kainate 3",2899,"1","n/a","n/a"
1056052,"CUST_1159_PI417557136",2882,"GRIK3","glutamate receptor, ionotropic, kainate 3",2899,"1","n/a","n/a"
1056055,"CUST_1393_PI417557136",2882,"GRIK3","glutamate receptor, ionotropic, kainate 3",2899,"1","n/a","n/a"
1056046,"CUST_308_PI416408490",2882,"GRIK3","glutamate receptor, ionotropic, kainate 3",2899,"1","n/a","n/a"
1056122,"CUST_820_PI417557136",2882,"GRIK3","glutamate receptor, ionotropic, kainate 3",2899,"1","n/a","n/a"
1056120,"CUST_822_PI417557136",2882,"GRIK3","glutamate receptor, ionotropic, kainate 3",2899,"1","n/a","n/a"
1056119,"CUST_823_PI417557136",2882,"GRIK3","glutamate receptor, ionotropic, kainate 3",2899,"1","n/a","n/a"
1056117,"CUST_826_PI417557136",2882,"GRIK3","glutamate receptor, ionotropic, kainate 3",2899,"1","n/a","n/a"
1056054,"CUST_833_PI417557136",2882,"GRIK3","glutamate receptor, ionotropic, kainate 3",2899,"1","n/a","n/a"
1056108,"CUST_836_PI417557136",2882,"GRIK3","glutamate receptor, ionotropic, kainate 3",2899,"1","n/a","n/a"
1056103,"CUST_841_PI417557136",2882,"GRIK3","glutamate receptor, ionotropic, kainate 3",2899,"1","n/a","n/a"
1056102,"CUST_842_PI417557136",2882,"GRIK3","glutamate receptor, ionotropic, kainate 3",2899,"1","n/a","n/a"
1056101,"CUST_843_PI417557136",2882,"GRIK3","glutamate receptor, ionotropic, kainate 3",2899,"1","n/a","n/a"
1056100,"CUST_844_PI417557136",2882,"GRIK3","glutamate receptor, ionotropic, kainate 3",2899,"1","n/a","n/a"
1056024,"CUST_859_PI417557136",2882,"GRIK3","glutamate receptor, ionotropic, kainate 3",2899,"1","n/a","n/a"
1056085,"CUST_862_PI417557136",2882,"GRIK3","glutamate receptor, ionotropic, kainate 3",2899,"1","n/a","n/a"
1056084,"CUST_863_PI417557136",2882,"GRIK3","glutamate receptor, ionotropic, kainate 3",2899,"1","n/a","n/a"
1056075,"CUST_872_PI417557136",2882,"GRIK3","glutamate receptor, ionotropic, kainate 3",2899,"1","n/a","n/a"
1056067,"CUST_882_PI417557136",2882,"GRIK3","glutamate receptor, ionotropic, kainate 3",2899,"1","n/a","n/a"
1056066,"CUST_883_PI417557136",2882,"GRIK3","glutamate receptor, ionotropic, kainate 3",2899,"1","n/a","n/a"
1055987,"A_23_P116249",2883,"GRIK4","glutamate receptor, ionotropic, kainate 4",2900,"11","n/a","n/a"
1056009,"CUST_1175_PI417557136",2883,"GRIK4","glutamate receptor, ionotropic, kainate 4",2900,"11","n/a","n/a"
1055988,"CUST_1317_PI417557136",2883,"GRIK4","glutamate receptor, ionotropic, kainate 4",2900,"11","n/a","n/a"
1055994,"CUST_14366_PI416261804",2883,"GRIK4","glutamate receptor, ionotropic, kainate 4",2900,"11","n/a","n/a"
1056004,"CUST_309_PI416408490",2883,"GRIK4","glutamate receptor, ionotropic, kainate 4",2900,"11","n/a","n/a"
1055952,"A_23_P16063",2884,"GRIK5","glutamate receptor, ionotropic, kainate 5",2901,"19","n/a","n/a"
1055955,"CUST_10958_PI416261804",2884,"GRIK5","glutamate receptor, ionotropic, kainate 5",2901,"19","n/a","n/a"
1055965,"CUST_310_PI416408490",2884,"GRIK5","glutamate receptor, ionotropic, kainate 5",2901,"19","n/a","n/a"
1024189,"A_23_P257962",2885,"GRIN1","glutamate receptor, ionotropic, N-methyl D-aspartate 1",2902,"9","n/a","n/a"
1055938,"A_23_P84670",2885,"GRIN1","glutamate receptor, ionotropic, N-methyl D-aspartate 1",2902,"9","n/a","n/a"
1055937,"A_23_P96072",2885,"GRIN1","glutamate receptor, ionotropic, N-methyl D-aspartate 1",2902,"9","n/a","n/a"
1055939,"CUST_311_PI416408490",2885,"GRIN1","glutamate receptor, ionotropic, N-methyl D-aspartate 1",2902,"9","n/a","n/a"
1015484,"A_23_P100278",2886,"GRIN2A","glutamate receptor, ionotropic, N-methyl D-aspartate 2A",2903,"16","n/a","n/a"
1015502,"A_24_P358628",2886,"GRIN2A","glutamate receptor, ionotropic, N-methyl D-aspartate 2A",2903,"16","n/a","n/a"
1020818,"A_24_P381844",2886,"GRIN2A","glutamate receptor, ionotropic, N-methyl D-aspartate 2A",2903,"16","n/a","n/a"
1010806,"A_32_P169114",2886,"GRIN2A","glutamate receptor, ionotropic, N-methyl D-aspartate 2A",2903,"16","n/a","n/a"
1020837,"CUST_312_PI416408490",2886,"GRIN2A","glutamate receptor, ionotropic, N-methyl D-aspartate 2A",2903,"16","n/a","n/a"
1055934,"A_23_P151264",2887,"GRIN2B","glutamate receptor, ionotropic, N-methyl D-aspartate 2B",2904,"12","n/a","n/a"
1055936,"CUST_16238_PI416261804",2887,"GRIN2B","glutamate receptor, ionotropic, N-methyl D-aspartate 2B",2904,"12","n/a","n/a"
1055935,"CUST_313_PI416408490",2887,"GRIN2B","glutamate receptor, ionotropic, N-methyl D-aspartate 2B",2904,"12","n/a","n/a"
1024347,"A_23_P49546",2888,"GRIN2C","glutamate receptor, ionotropic, N-methyl D-aspartate 2C",2905,"17","n/a","n/a"
1024349,"A_24_P25530",2888,"GRIN2C","glutamate receptor, ionotropic, N-methyl D-aspartate 2C",2905,"17","n/a","n/a"
1065393,"CUST_314_PI416408490",2888,"GRIN2C","glutamate receptor, ionotropic, N-methyl D-aspartate 2C",2905,"17","n/a","n/a"
1055931,"A_23_P153549",2889,"GRIN2D","glutamate receptor, ionotropic, N-methyl D-aspartate 2D",2906,"19","n/a","n/a"
1055932,"CUST_14147_PI416261804",2889,"GRIN2D","glutamate receptor, ionotropic, N-methyl D-aspartate 2D",2906,"19","n/a","n/a"
1055933,"CUST_315_PI416408490",2889,"GRIN2D","glutamate receptor, ionotropic, N-methyl D-aspartate 2D",2906,"19","n/a","n/a"
1036035,"A_23_P347541",77775,"GRIN3A","glutamate receptor, ionotropic, N-methyl-D-aspartate 3A",116443,"9","n/a","n/a"
1036036,"CUST_13868_PI416261804",77775,"GRIN3A","glutamate receptor, ionotropic, N-methyl-D-aspartate 3A",116443,"9","n/a","n/a"
1036037,"CUST_316_PI416408490",77775,"GRIN3A","glutamate receptor, ionotropic, N-methyl-D-aspartate 3A",116443,"9","n/a","n/a"
1025777,"A_23_P108180",77776,"GRIN3B","glutamate receptor, ionotropic, N-methyl-D-aspartate 3B",116444,"19","n/a","n/a"
1025776,"A_23_P90369",77776,"GRIN3B","glutamate receptor, ionotropic, N-methyl-D-aspartate 3B",116444,"19","n/a","n/a"
1048580,"A_23_P1254",9309,"GSTO1","glutathione S-transferase omega 1",9446,"10","n/a","n/a"
1048581,"A_24_P304051",9309,"GSTO1","glutathione S-transferase omega 1",9446,"10","n/a","n/a"
1035901,"A_23_P202206",78742,"GSTO2","glutathione S-transferase omega 2",119391,"10","n/a","n/a"
1035902,"CUST_16969_PI416261804",78742,"GSTO2","glutathione S-transferase omega 2",119391,"10","n/a","n/a"
1055882,"A_23_P254944",2935,"GSTT1","glutathione S-transferase theta 1",2952,"22","n/a","n/a"
1055883,"A_24_P319001",2935,"GSTT1","glutathione S-transferase theta 1",2952,"22","n/a","n/a"
1055878,"A_23_P106204",2937,"GSTZ1","glutathione S-transferase zeta 1",2954,"14","n/a","n/a"
1029979,"CUST_15903_PI416261804",2937,"GSTZ1","glutathione S-transferase zeta 1",2954,"14","n/a","n/a"
1055879,"CUST_15908_PI416261804",2937,"GSTZ1","glutathione S-transferase zeta 1",2954,"14","n/a","n/a"
1031770,"A_23_P113019",110417,"HCN1","hyperpolarization activated cyclic nucleotide-gated potassium channel 1",348980,"5","n/a","n/a"
1031769,"A_32_P123143",110417,"HCN1","hyperpolarization activated cyclic nucleotide-gated potassium channel 1",348980,"5","n/a","n/a"
1031771,"CUST_330_PI416408490",110417,"HCN1","hyperpolarization activated cyclic nucleotide-gated potassium channel 1",348980,"5","n/a","n/a"
1058849,"A_23_P342612",607,"HCN2","hyperpolarization activated cyclic nucleotide-gated potassium channel 2",610,"19","n/a","n/a"
1058851,"CUST_331_PI416408490",607,"HCN2","hyperpolarization activated cyclic nucleotide-gated potassium channel 2",610,"19","n/a","n/a"
1058850,"CUST_907_PI416573500",607,"HCN2","hyperpolarization activated cyclic nucleotide-gated potassium channel 2",610,"19","n/a","n/a"
1058848,"CUST_937_PI416379584",607,"HCN2","hyperpolarization activated cyclic nucleotide-gated potassium channel 2",610,"19","n/a","n/a"
1040481,"CUST_2167_PI416261804",36930,"HCN3","hyperpolarization activated cyclic nucleotide-gated potassium channel 3",57657,"1","n/a","n/a"
1040480,"CUST_332_PI416408490",36930,"HCN3","hyperpolarization activated cyclic nucleotide-gated potassium channel 3",57657,"1","n/a","n/a"
1047913,"A_24_P279060",9877,"HCN4","hyperpolarization activated cyclic nucleotide-gated potassium channel 4",10021,"15","n/a","n/a"
1047911,"CUST_1118_PI416573500",9877,"HCN4","hyperpolarization activated cyclic nucleotide-gated potassium channel 4",10021,"15","n/a","n/a"
1047912,"CUST_1155_PI416379584",9877,"HCN4","hyperpolarization activated cyclic nucleotide-gated potassium channel 4",10021,"15","n/a","n/a"
1047910,"CUST_333_PI416408490",9877,"HCN4","hyperpolarization activated cyclic nucleotide-gated potassium channel 4",10021,"15","n/a","n/a"
1024593,"A_23_P98399",3339,"HTR3A","5-hydroxytryptamine (serotonin) receptor 3A, ionotropic",3359,"11","n/a","n/a"
1024606,"A_24_P150068",3339,"HTR3A","5-hydroxytryptamine (serotonin) receptor 3A, ionotropic",3359,"11","n/a","n/a"
1024594,"CUST_722_PI417557136",3339,"HTR3A","5-hydroxytryptamine (serotonin) receptor 3A, ionotropic",3359,"11","n/a","n/a"
1024592,"CUST_723_PI417557136",3339,"HTR3A","5-hydroxytryptamine (serotonin) receptor 3A, ionotropic",3359,"11","n/a","n/a"
1024617,"CUST_805_PI417557136",3339,"HTR3A","5-hydroxytryptamine (serotonin) receptor 3A, ionotropic",3359,"11","n/a","n/a"
1048883,"A_23_P87007",9053,"HTR3B","5-hydroxytryptamine (serotonin) receptor 3B, ionotropic",9177,"11","n/a","n/a"
1048897,"CUST_1076_PI417557136",9053,"HTR3B","5-hydroxytryptamine (serotonin) receptor 3B, ionotropic",9177,"11","n/a","n/a"
1048886,"CUST_14380_PI416261804",9053,"HTR3B","5-hydroxytryptamine (serotonin) receptor 3B, ionotropic",9177,"11","n/a","n/a"
1048887,"CUST_1498_PI417557136",9053,"HTR3B","5-hydroxytryptamine (serotonin) receptor 3B, ionotropic",9177,"11","n/a","n/a"
1048894,"CUST_1699_PI417557136",9053,"HTR3B","5-hydroxytryptamine (serotonin) receptor 3B, ionotropic",9177,"11","n/a","n/a"
1048893,"CUST_2065_PI417557136",9053,"HTR3B","5-hydroxytryptamine (serotonin) receptor 3B, ionotropic",9177,"11","n/a","n/a"
1048892,"CUST_2066_PI417557136",9053,"HTR3B","5-hydroxytryptamine (serotonin) receptor 3B, ionotropic",9177,"11","n/a","n/a"
1048879,"CUST_3_PI417511553",9053,"HTR3B","5-hydroxytryptamine (serotonin) receptor 3B, ionotropic",9177,"11","n/a","n/a"
1033700,"A_23_P124402",81892,"HTR3C","5-hydroxytryptamine (serotonin) receptor 3C, ionotropic",170572,"3","n/a","n/a"
1033704,"CUST_1293_PI417557136",81892,"HTR3C","5-hydroxytryptamine (serotonin) receptor 3C, ionotropic",170572,"3","n/a","n/a"
1033702,"CUST_1295_PI417557136",81892,"HTR3C","5-hydroxytryptamine (serotonin) receptor 3C, ionotropic",170572,"3","n/a","n/a"
1033718,"CUST_1660_PI417557136",81892,"HTR3C","5-hydroxytryptamine (serotonin) receptor 3C, ionotropic",170572,"3","n/a","n/a"
1033701,"CUST_4_PI417511553",81892,"HTR3C","5-hydroxytryptamine (serotonin) receptor 3C, ionotropic",170572,"3","n/a","n/a"
1033713,"CUST_9378_PI416261804",81892,"HTR3C","5-hydroxytryptamine (serotonin) receptor 3C, ionotropic",170572,"3","n/a","n/a"
1033494,"A_24_P14974",83600,"HTR3D","5-hydroxytryptamine (serotonin) receptor 3D, ionotropic",200909,"3","n/a","n/a"
1033499,"CUST_10750_PI416261804",83600,"HTR3D","5-hydroxytryptamine (serotonin) receptor 3D, ionotropic",200909,"3","n/a","n/a"
1013104,"CUST_13674_PI416261804",83600,"HTR3D","5-hydroxytryptamine (serotonin) receptor 3D, ionotropic",200909,"3","n/a","n/a"
1033486,"CUST_1903_PI417557136",83600,"HTR3D","5-hydroxytryptamine (serotonin) receptor 3D, ionotropic",200909,"3","n/a","n/a"
1033502,"CUST_2033_PI417557136",83600,"HTR3D","5-hydroxytryptamine (serotonin) receptor 3D, ionotropic",200909,"3","n/a","n/a"
